Timestamp,Fx,Fy,Fz,Mx,My,Mz
1681226038526888,0.02168109081685543,-0.007071079220622778,0.025734541937708855,-0.07166489958763123,-0.10296808183193207,-0.01013600267469883
1681226038536331,-0.4993596374988556,0.014617681503295898,-2.623828172683716,6.913291931152344,35.24144744873047,-0.27573299407958984
1681226038546314,-0.49518147110939026,0.025418996810913086,-2.6551241874694824,6.965273857116699,35.65095520019531,-0.16424179077148438
1681226038556397,-0.49179330468177795,0.02831435203552246,-2.654421329498291,6.962553024291992,35.766929626464844,-0.15767765045166016
1681226038566303,-0.49793797731399536,0.021777629852294922,-2.628063201904297,6.91500186920166,35.499210357666016,-0.2671957015991211
1681226038576116,-0.49986615777015686,0.007518291473388672,-2.5797362327575684,6.83677864074707,34.995521545410156,-0.45336151123046875
1681226038586324,-0.4977187216281891,-0.004601001739501953,-2.552537202835083,6.794439315795898,34.62099075317383,-0.556218147277832
1681226038596234,-0.49624836444854736,-0.004336118698120117,-2.564504384994507,6.8116559982299805,34.6042594909668,-0.511540412902832
1681226038606319,-0.4976072609424591,0.0065174102783203125,-2.6126861572265625,6.892926216125488,35.03178405761719,-0.3548402786254883
1681226038616335,-0.4981832504272461,0.023113012313842773,-2.651672124862671,6.952110290527344,35.534332275390625,-0.18806934356689453
1681226038626144,-0.4986146092414856,0.033234357833862305,-2.66291880607605,6.961687088012695,35.767173767089844,-0.11454391479492188
1681226038636288,-0.5022281408309937,0.03357195854187012,-2.645012378692627,6.923004150390625,35.64561080932617,-0.1457500457763672
1681226038646344,-0.5033360123634338,0.025454998016357422,-2.6094658374786377,6.86610221862793,35.31003189086914,-0.25194358825683594
1681226038656320,-0.5010448694229126,0.017719030380249023,-2.5905990600585938,6.8338303565979,35.03976058959961,-0.31877994537353516
1681226038666330,-0.4980000853538513,0.013226747512817383,-2.59334135055542,6.8468523025512695,34.99443435668945,-0.3382835388183594
1681226038676169,-0.49976280331611633,0.015223264694213867,-2.6153018474578857,6.883308410644531,35.166282653808594,-0.29026222229003906
1681226038686317,-0.49619701504707336,0.019032716751098633,-2.6197152137756348,6.890594482421875,35.29698944091797,-0.25756359100341797
1681226038696275,-0.49351030588150024,0.019057035446166992,-2.623603582382202,6.904921054840088,35.36057662963867,-0.26260948181152344
1681226038706303,-0.4933569133281708,0.016589641571044922,-2.6151204109191895,6.896693229675293,35.301231384277344,-0.3016805648803711
1681226038716286,-0.5118018984794617,0.014787435531616211,-2.6109135150909424,6.885376930236816,35.134788513183594,-0.3554220199584961
1681226038726066,-0.5136494636535645,0.011705160140991211,-2.5666213035583496,6.801133632659912,34.77907943725586,-0.43926143646240234
1681226038736292,-0.5018725991249084,0.0018210411071777344,-2.5704147815704346,6.843191623687744,34.76191711425781,-0.49994373321533203
1681226038746329,-0.48134738206863403,0.009370565414428711,-2.6002306938171387,6.884601593017578,35.06856918334961,-0.31882190704345703
1681226038756325,-0.476945698261261,0.03872966766357422,-2.674663543701172,6.9725871086120605,35.72669982910156,0.08971118927001953
1681226038766325,-0.45620962977409363,0.07080388069152832,-2.6921987533569336,6.951233863830566,36.20685577392578,0.4542112350463867
1681226038776105,-0.4632362723350525,0.06803393363952637,-2.686014175415039,6.951620578765869,36.1684684753418,0.3855915069580078
1681226038786328,-0.49136102199554443,0.03817462921142578,-2.6376218795776367,6.904570579528809,35.61724853515625,-0.07850265502929688
1681226038796292,-0.5344483256340027,-0.013480424880981445,-2.5846192836761475,6.891738414764404,34.87971496582031,-0.808384895324707
1681226038806166,-0.5611541271209717,-0.06995391845703125,-2.520332098007202,6.863210678100586,34.145172119140625,-1.5705204010009766
1681226038816121,-0.5699565410614014,-0.11423134803771973,-2.553586959838867,7.016674041748047,34.25311279296875,-2.050065040588379
1681226038826161,-0.5616837739944458,-0.10316228866577148,-2.669926643371582,7.234457015991211,35.37751770019531,-1.8514947891235352
1681226038836284,-0.5572396516799927,-0.04370689392089844,-2.8031654357910156,7.390557289123535,36.866241455078125,-1.1347837448120117
1681226038846174,-0.560781717300415,0.012526988983154297,-2.8706438541412354,7.436245918273926,37.874637603759766,-0.5696907043457031
1681226038856332,-0.5621925592422485,0.02506279945373535,-2.8160953521728516,7.323665618896484,37.714542388916016,-0.5611572265625
1681226038866323,-0.576718807220459,0.002797365188598633,-2.7036893367767334,7.126479148864746,36.53386306762695,-0.8814315795898438
1681226038876176,-0.5899990200996399,-0.03252434730529785,-2.590851306915283,6.949682235717773,35.16217803955078,-1.2965774536132812
1681226038886294,-0.5847724080085754,-0.06403970718383789,-2.5453736782073975,6.901911735534668,34.430145263671875,-1.5719785690307617
1681226038896176,-0.560498058795929,-0.06992602348327637,-2.590066909790039,7.008604049682617,34.76025390625,-1.4948749542236328
1681226038906334,-0.548396646976471,-0.04738569259643555,-2.709235906600952,7.22291898727417,35.89108657836914,-1.1363677978515625
1681226038916289,-0.5470701456069946,-0.016256093978881836,-2.7900044918060303,7.3519134521484375,36.94858169555664,-0.8334970474243164
1681226038926109,-0.5438364148139954,-0.00733494758605957,-2.7821481227874756,7.336673259735107,37.213287353515625,-0.8200798034667969
1681226038936267,-0.5542960166931152,-0.02236175537109375,-2.714027166366577,7.223956108093262,36.58153533935547,-1.0692319869995117
1681226038946308,-0.5752999186515808,-0.04897618293762207,-2.637066125869751,7.0899858474731445,35.60118865966797,-1.41351318359375
1681226038956287,-0.5794712901115417,-0.06758284568786621,-2.586238384246826,6.99788236618042,34.91706848144531,-1.6002187728881836
1681226038966350,-0.5614069104194641,-0.06928467750549316,-2.59138560295105,7.001707077026367,34.88206100463867,-1.513045310974121
1681226038976201,-0.555020272731781,-0.050205230712890625,-2.676658868789673,7.126426696777344,35.567893981933594,-1.193068504333496
1681226038986316,-0.5608679056167603,-0.024471521377563477,-2.743055820465088,7.227695465087891,36.37015151977539,-0.9419937133789062
1681226038996229,-0.5607606172561646,-0.011220932006835938,-2.7367923259735107,7.202679634094238,36.585838317871094,-0.8721837997436523
1681226039006331,-0.5539826154708862,-0.015772342681884766,-2.6988279819488525,7.136689186096191,36.313018798828125,-0.9441909790039062
1681226039016270,-0.5676391124725342,-0.02412247657775879,-2.689199209213257,7.122580528259277,36.01168441772461,-1.038930892944336
1681226039026123,-0.5789002180099487,-0.02904200553894043,-2.682633399963379,7.118155479431152,35.892024993896484,-1.1265621185302734
1681226039036264,-0.5693939328193665,-0.0310971736907959,-2.6841933727264404,7.130470275878906,35.96733856201172,-1.1304540634155273
1681226039046327,-0.5608217716217041,-0.027878999710083008,-2.7009997367858887,7.166189193725586,36.12454605102539,-1.062546730041504
1681226039056359,-0.569625973701477,-0.023862123489379883,-2.7125580310821533,7.175762176513672,36.21426773071289,-1.022770881652832
1681226039066334,-0.5645092725753784,-0.030180692672729492,-2.674856185913086,7.124905109405518,36.00880813598633,-1.1392555236816406
1681226039076142,-0.553500235080719,-0.04393410682678223,-2.6342051029205322,7.068465232849121,35.61090850830078,-1.260096549987793
1681226039086289,-0.5558179616928101,-0.05166292190551758,-2.631286859512329,7.0638322830200195,35.39073944091797,-1.3002042770385742
1681226039096175,-0.5583755373954773,-0.04640674591064453,-2.65899395942688,7.114307403564453,35.5939826965332,-1.2297782897949219
1681226039106309,-0.5515305995941162,-0.03628826141357422,-2.6961660385131836,7.1873297691345215,36.0423583984375,-1.109161376953125
1681226039116296,-0.555776059627533,-0.025876998901367188,-2.730959415435791,7.236118316650391,36.41111755371094,-1.001265525817871
1681226039126100,-0.568897545337677,-0.02075672149658203,-2.7319135665893555,7.231453895568848,36.462364196777344,-1.023787498474121
1681226039136269,-0.5662795305252075,-0.025889873504638672,-2.6774630546569824,7.135739326477051,36.05457305908203,-1.1346559524536133
1681226039146249,-0.5551685094833374,-0.040537118911743164,-2.634880781173706,7.059709072113037,35.574073791503906,-1.2386713027954102
1681226039156264,-0.5575868487358093,-0.045323848724365234,-2.641798734664917,7.069400787353516,35.44287109375,-1.229966163635254
1681226039166309,-0.5622252821922302,-0.03870439529418945,-2.667107105255127,7.110617160797119,35.65886688232422,-1.1481847763061523
1681226039176080,-0.5584785342216492,-0.0296633243560791,-2.693047285079956,7.149143695831299,36.00009536743164,-1.0377635955810547
1681226039186299,-0.559396505355835,-0.02458977699279785,-2.711110830307007,7.174196243286133,36.23333740234375,-0.9887552261352539
1681226039196298,-0.5693845152854919,-0.022670269012451172,-2.714712142944336,7.181970596313477,36.27570724487305,-1.016866683959961
1681226039206166,-0.570543110370636,-0.025568723678588867,-2.6859941482543945,7.127092361450195,36.05539321899414,-1.092432975769043
1681226039216339,-0.5582106113433838,-0.03167295455932617,-2.663325786590576,7.089295864105225,35.83399200439453,-1.1224641799926758
1681226039226128,-0.5527855753898621,-0.03256559371948242,-2.6753146648406982,7.114778518676758,35.86125946044922,-1.0746479034423828
1681226039236322,-0.554519534111023,-0.03096151351928711,-2.699195623397827,7.1666717529296875,36.0936164855957,-1.0512638092041016
1681226039246115,-0.5584624409675598,-0.02868342399597168,-2.705852746963501,7.1816887855529785,36.2109489440918,-1.0506324768066406
1681226039256399,-0.5593587160110474,-0.032943010330200195,-2.678999662399292,7.1386237144470215,36.00794219970703,-1.1333503723144531
1681226039266232,-0.565380871295929,-0.04007434844970703,-2.6569550037384033,7.101600646972656,35.70610427856445,-1.2278337478637695
1681226039276046,-0.5635480880737305,-0.04638409614562988,-2.6432602405548096,7.0820722579956055,35.53101348876953,-1.2936468124389648
1681226039286280,-0.6099029183387756,-0.03867840766906738,-2.7052488327026367,7.174084186553955,35.712703704833984,-1.230504035949707
1681226039296257,-0.6493274569511414,-0.028692007064819336,-2.6996819972991943,7.145326614379883,35.76955032348633,-1.30303955078125
1681226039306137,-0.7528835535049438,-0.034000396728515625,-2.7292490005493164,7.188945770263672,35.540977478027344,-1.590947151184082
1681226039316099,-0.7993648052215576,-0.05371260643005371,-2.650550365447998,7.080112934112549,35.00627136230469,-2.0987319946289062
1681226039326071,-0.8447449803352356,-0.06693792343139648,-2.6785190105438232,7.1251325607299805,34.86298370361328,-2.259305953979492
1681226039336298,-0.8643789887428284,-0.06583237648010254,-2.6304094791412354,7.009023666381836,34.52534484863281,-2.352787971496582
1681226039346352,-0.9563685655593872,-0.010036706924438477,-2.8971855640411377,7.376668453216553,36.11625671386719,-1.6095237731933594
1681226039356068,-1.0020782947540283,0.10495495796203613,-3.1393511295318604,7.6760454177856445,38.96803283691406,-0.5187997817993164
1681226039366272,-1.094969391822815,0.22841238975524902,-3.396121025085449,7.956698894500732,41.52922821044922,0.6377334594726562
1681226039376070,-1.1902285814285278,0.3190631866455078,-3.489258289337158,8.00082778930664,42.90106201171875,1.1893444061279297
1681226039386179,-1.275698184967041,0.3579697608947754,-3.5443856716156006,8.046934127807617,43.50758743286133,1.2851791381835938
1681226039396167,-1.2862545251846313,0.3294379711151123,-3.3314812183380127,7.7056097984313965,42.097084045410156,0.6000728607177734
1681226039406316,-1.258500576019287,0.2440345287322998,-3.1228573322296143,7.425785541534424,39.881126403808594,-0.2924175262451172
1681226039416184,-1.2160335779190063,0.15045166015625,-3.001906156539917,7.3455657958984375,38.34012222290039,-1.1579351425170898
1681226039425989,-1.1452126502990723,0.06438875198364258,-2.909351110458374,7.343451023101807,37.454402923583984,-1.9488182067871094
1681226039436293,-1.020094633102417,-0.0005087852478027344,-2.822434425354004,7.327393531799316,36.935543060302734,-2.3877172470092773
1681226039446274,-0.8780078887939453,-0.05487203598022461,-2.730602502822876,7.271054744720459,36.367645263671875,-2.6190690994262695
1681226039456275,-0.7610786557197571,-0.08225798606872559,-2.665672540664673,7.189826011657715,35.757225036621094,-2.522451400756836
1681226039466266,-0.6427062749862671,-0.09400653839111328,-2.5726466178894043,7.031896591186523,35.074920654296875,-2.3023977279663086
1681226039476111,-0.5556451082229614,-0.08956241607666016,-2.510317087173462,6.873246192932129,34.367897033691406,-1.8711376190185547
1681226039486264,-0.5228430032730103,-0.07478475570678711,-2.5029144287109375,6.793875694274902,34.015525817871094,-1.4392070770263672
1681226039496297,-0.5409397482872009,-0.05278635025024414,-2.5319674015045166,6.784196853637695,34.00139617919922,-1.1268892288208008
1681226039506327,-0.5606529712677002,-0.046001434326171875,-2.4998018741607666,6.706973075866699,33.77809524536133,-1.1494760513305664
1681226039516272,-0.6186425089836121,-0.033263444900512695,-2.541660785675049,6.728296756744385,33.742279052734375,-1.047774314880371
1681226039526078,-0.7204084992408752,0.01037907600402832,-2.671133518218994,6.877943992614746,34.50492858886719,-0.7334671020507812
1681226039536320,-0.8357407450675964,0.0822296142578125,-2.8479814529418945,7.0978240966796875,36.02329635620117,-0.22076416015625
1681226039546371,-0.9379950761795044,0.16919922828674316,-3.0402159690856934,7.332766532897949,37.952388763427734,0.4472970962524414
1681226039556254,-1.0613179206848145,0.2687258720397949,-3.2790138721466064,7.625864505767822,40.163631439208984,1.2439937591552734
1681226039566281,-1.199511170387268,0.3560621738433838,-3.443425416946411,7.8076677322387695,41.91361618041992,1.7291784286499023
1681226039576082,-1.2781744003295898,0.40472865104675293,-3.4570841789245605,7.762326240539551,42.54652404785156,1.8391075134277344
1681226039586265,-1.3137829303741455,0.4151127338409424,-3.4281387329101562,7.684380531311035,42.40583038330078,1.7627983093261719
1681226039596320,-1.3384435176849365,0.4122927188873291,-3.424391031265259,7.680251121520996,42.25594711303711,1.6625947952270508
1681226039606249,-1.3475505113601685,0.40937352180480957,-3.4603846073150635,7.782268524169922,42.59523010253906,1.6003313064575195
1681226039616292,-1.327754259109497,0.4094066619873047,-3.503023862838745,7.903149604797363,43.225738525390625,1.6143989562988281
1681226039626020,-1.3322203159332275,0.4077932834625244,-3.5881805419921875,8.107421875,44.028499603271484,1.6040220260620117
1681226039636242,-1.367610216140747,0.4085383415222168,-3.646594762802124,8.249988555908203,44.613929748535156,1.4683542251586914
1681226039646076,-1.4014469385147095,0.39896488189697266,-3.6456682682037354,8.281064987182617,44.717166900634766,1.1671457290649414
1681226039656267,-1.4215384721755981,0.3841366767883301,-3.616041660308838,8.238434791564941,44.43247604370117,0.8964948654174805
1681226039666246,-1.4549353122711182,0.38279175758361816,-3.6387243270874023,8.267097473144531,44.36408615112305,0.8428764343261719
1681226039676056,-1.4967120885849,0.4049079418182373,-3.6978955268859863,8.331153869628906,44.76113510131836,1.0040979385375977
1681226039686294,-1.532902479171753,0.4423086643218994,-3.7797133922576904,8.420888900756836,45.53506851196289,1.3361215591430664
1681226039696197,-1.5817723274230957,0.48836612701416016,-3.885462999343872,8.544994354248047,46.509796142578125,1.7363862991333008
1681226039706238,-1.6546852588653564,0.5394480228424072,-4.000181198120117,8.678377151489258,47.54263687133789,2.1067914962768555
1681226039716269,-1.7268799543380737,0.5830395221710205,-4.085102081298828,8.772723197937012,48.44814682006836,2.34283447265625
1681226039726077,-1.7848927974700928,0.6154036521911621,-4.1447062492370605,8.835814476013184,49.13652801513672,2.4874086380004883
1681226039736264,-1.8353806734085083,0.6383302211761475,-4.2059760093688965,8.920967102050781,49.75117492675781,2.5709056854248047
1681226039746287,-1.8743367195129395,0.6547434329986572,-4.2548370361328125,9.000045776367188,50.29596710205078,2.5907583236694336
1681226039756261,-1.8921918869018555,0.6558244228363037,-4.266255855560303,9.04206657409668,50.592166900634766,2.4741506576538086
1681226039766260,-1.8975473642349243,0.6424040794372559,-4.244890213012695,9.030519485473633,50.48626708984375,2.2448644638061523
1681226039775948,-1.894706130027771,0.616807222366333,-4.19975471496582,8.997354507446289,50.06576919555664,1.9152288436889648
1681226039786295,-1.883615493774414,0.5856881141662598,-4.1588006019592285,8.97852897644043,49.61564254760742,1.5794401168823242
1681226039796170,-1.8689825534820557,0.5580825805664062,-4.131223678588867,8.971149444580078,49.299461364746094,1.324275016784668
1681226039806144,-1.8544772863388062,0.5430960655212402,-4.137602806091309,9.014617919921875,49.298248291015625,1.2220277786254883
1681226039816251,-1.852538824081421,0.5438234806060791,-4.184481620788574,9.119768142700195,49.67771911621094,1.265009880065918
1681226039826030,-1.8662028312683105,0.5552816390991211,-4.240837097167969,9.216535568237305,50.214622497558594,1.358342170715332
1681226039836237,-1.891852617263794,0.5733468532562256,-4.28314208984375,9.263142585754395,50.65283966064453,1.4783811569213867
1681226039846300,-1.9233402013778687,0.595266580581665,-4.3160905838012695,9.289137840270996,50.9420051574707,1.6176481246948242
1681226039856078,-1.9658713340759277,0.6204416751861572,-4.359292984008789,9.307538986206055,51.23860549926758,1.809535026550293
1681226039866241,-2.008763551712036,0.652876615524292,-4.418150901794434,9.354865074157715,51.732521057128906,2.0606250762939453
1681226039876125,-2.052417278289795,0.6912901401519775,-4.507613182067871,9.459117889404297,52.539581298828125,2.3888368606567383
1681226039886229,-2.0952086448669434,0.731257438659668,-4.610125541687012,9.610694885253906,53.571998596191406,2.694392204284668
1681226039896233,-2.1363673210144043,0.767303466796875,-4.7182512283325195,9.791566848754883,54.718406677246094,2.9344558715820312
1681226039906253,-2.1747517585754395,0.7967686653137207,-4.803725242614746,9.94723892211914,55.695247650146484,3.0676040649414062
1681226039916166,-2.2057487964630127,0.8158984184265137,-4.871133804321289,10.084095001220703,56.50130844116211,3.116945266723633
1681226039926097,-2.233489513397217,0.831357479095459,-4.946621417999268,10.25234317779541,57.31024169921875,3.148069381713867
1681226039936164,-2.2687249183654785,0.8482058048248291,-5.038427352905273,10.440242767333984,58.22610855102539,3.185227394104004
1681226039946174,-2.307236433029175,0.8676598072052002,-5.140721797943115,10.642232894897461,59.269142150878906,3.2318267822265625
1681226039956103,-2.344682455062866,0.8882124423980713,-5.245140552520752,10.84960651397705,60.40143585205078,3.2764625549316406
1681226039966127,-2.3851447105407715,0.910736083984375,-5.363455295562744,11.081548690795898,61.617244720458984,3.33713436126709
1681226039975926,-2.425938129425049,0.941286563873291,-5.506832122802734,11.353757858276367,63.084259033203125,3.4819393157958984
1681226039986138,-2.462134838104248,0.9823365211486816,-5.688189506530762,11.711921691894531,64.9716796875,3.7331199645996094
1681226039996167,-2.5039384365081787,1.0387368202209473,-5.934330940246582,12.189178466796875,67.46746063232422,4.131200790405273
1681226040006151,-2.5575053691864014,1.1098747253417969,-6.229994773864746,12.768102645874023,70.50337219238281,4.602770805358887
1681226040016179,-2.6151108741760254,1.1887950897216797,-6.530216217041016,13.360543251037598,73.76014709472656,5.078073501586914
1681226040026002,-2.6690309047698975,1.264197826385498,-6.797279357910156,13.89192008972168,76.79930877685547,5.493406295776367
1681226040036165,-2.727959156036377,1.335057258605957,-7.045976161956787,14.37137222290039,79.5298080444336,5.88288688659668
1681226040046182,-2.782072067260742,1.400017261505127,-7.256139755249023,14.779289245605469,81.92366790771484,6.226448059082031
1681226040056397,-2.8365113735198975,1.4609994888305664,-7.466259956359863,15.177253723144531,84.16716003417969,6.583118438720703
1681226040066176,-2.907395124435425,1.5267906188964844,-7.7049479484558105,15.614400863647461,86.53788757324219,6.986019134521484
1681226040075950,-2.9916372299194336,1.5998163223266602,-7.961870193481445,16.08772087097168,89.11312866210938,7.3899688720703125
1681226040086184,-3.0732288360595703,1.6726493835449219,-8.202736854553223,16.540878295898438,91.65693664550781,7.760112762451172
1681226040096184,-3.154743194580078,1.7444581985473633,-8.438165664672852,16.983200073242188,94.1122055053711,8.130424499511719
1681226040106213,-3.229487419128418,1.8186469078063965,-8.659017562866211,17.408702850341797,96.48316192626953,8.522546768188477
1681226040116144,-3.2866969108581543,1.886967658996582,-8.847053527832031,17.77731704711914,98.59187316894531,8.892875671386719
1681226040126040,-3.3382182121276855,1.9523658752441406,-9.028305053710938,18.132892608642578,100.51986694335938,9.302452087402344
1681226040136243,-3.3895487785339355,2.018996238708496,-9.200525283813477,18.47138023376465,102.34642028808594,9.732221603393555
1681226040146177,-3.444087266921997,2.0870752334594727,-9.374581336975098,18.81372833251953,104.1217041015625,10.181270599365234
1681226040156183,-3.493283271789551,2.155083179473877,-9.535560607910156,19.128849029541016,105.81472778320312,10.632404327392578
